encounter_ID,HWCR_code,date,time_formatted,lon,lat,location,encounter,coordinate_provider,coord_confidence,victim_age,victim_sex,victim_activity,human_group_size,body_part_attacked,coyote_group_size,coyote_determination,buildings_100,paved_100,other_built_100,barren_100,coniferous_100,deciduous_100,shrubs_100,mod_herbs_100,nat_herbs_100,non_photo_herbs_100,ocean_100,tidal_100,pond_lake_100,buildings_150,paved_150,other_built_150,barren_150,coniferous_150,deciduous_150,shrubs_150,mod_herbs_150,nat_herbs_150,non_photo_herbs_150,ocean_150,tidal_150,pond_lake_150,buildings_200,paved_200,other_built_200,barren_200,coniferous_200,deciduous_200,shrubs_200,mod_herbs_200,nat_herbs_200,non_photo_herbs_200,ocean_200,tidal_200,pond_lake_200,buildings_250,paved_250,other_built_250,barren_250,coniferous_250,deciduous_250,shrubs_250,mod_herbs_250,nat_herbs_250,non_photo_herbs_250,ocean_250,tidal_250,pond_lake_250,garbage,outdoor_eating,d2den,encounter_binary,natural_cover_100,natural_cover_150,natural_cover_200,natural_cover_250,open_100,open_150,open_200,open_250,ocean_shoreline_100,ocean_shoreline_150,ocean_shoreline_200,ocean_shoreline_250,developed_100,developed_150,developed_200,developed_250,water_100,water_150,water_200,water_250,total_land_cover_100_area,total_land_cover_150_area,total_land_cover_200_area,total_land_cover_250_area,prop_ocean_shoreline_100,prop_ocean_shoreline_150,prop_ocean_shoreline_200,prop_ocean_shoreline_250,prop_natural_cover_100,prop_natural_cover_150,prop_natural_cover_200,prop_natural_cover_250,prop_open_100,prop_open_150,prop_open_200,prop_open_250,prop_developed_100,prop_developed_150,prop_developed_200,prop_developed_250,prop_pond_lake_100,prop_pond_lake_150,prop_pond_lake_200,prop_pond_lake_250,prop_water_100,prop_water_150,prop_water_200,prop_water_250,distance2water,d2ocean,coyseason,Pandemic_Phase,Lockdown_Phase,date_minus_7,date_minus_14,date_minus_30,yearmon,weekday,sunrise,sunset,daylight_phase,hour,time_posix,time_seconds,time_radians,time_cos,precip,avg_temp,max_temp,min_temp,sightings_7_prior,sightings_14_prior,sightings_30_prior,garbage_scaled,picnic_scaled,prop_ocean_shoreline_100_scaled,prop_ocean_shoreline_150_scaled,prop_ocean_shoreline_200_scaled,prop_ocean_shoreline_250_scaled,prop_natural_cover_100_scaled,prop_natural_cover_150_scaled,prop_natural_cover_200_scaled,prop_natural_cover_250_scaled,prop_open_100_scaled,prop_open_150_scaled,prop_open_200_scaled,prop_open_250_scaled,prop_developed_100_scaled,prop_developed_150_scaled,prop_developed_200_scaled,prop_developed_250_scaled,prop_pond_lake_100_scaled,prop_pond_lake_150_scaled,prop_pond_lake_200_scaled,prop_pond_lake_250_scaled,prop_water_100_scaled,prop_water_150_scaled,prop_water_200_scaled,prop_water_250_scaled,d2den_scaled,distance2water_scaled,distance2ocean_scaled,precip_scaled,avg_temp_scaled,max_temp_scaled,min_temp_scaled,time_cos_scaled
4602,NA,2020-07-02,16:30:00,-123.144418,49.303975,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,5317.696464523193,0,0,9494.256348676601,16455.189488932283,68.46819482218703,0,0,0,0,0,0,0,9905.065517609724,0,0,29281.56465228866,31153.0286440951,159.75912125176976,0,0,0,0,0,0,0,15314.052908562498,0,0,60160.720517095004,49091.6956875081,1072.668385547597,22.82273160739568,0,0,0,0,0,0,20129.649277722987,0,0,98594.20054394932,74333.63684528772,2830.018719317064,22.82273160739568,0,0,0,0,0,119.33831867381969,783.6214714558529,699.8268649576354,0,26017.914032431072,60594.35241763553,110325.0845901507,175757.85610855412,0,0,22.82273160739568,22.82273160739568,0,0,0,0,5317.696464523193,9905.065517609724,15314.052908562498,20129.649277722987,0,0,0,0,31335.610496954265,70499.41793524525,125661.96023032059,195910.3281178845,0,0,0,0,0.830298616168973,0.8595014567821302,0.8779513258263713,0.897134203168686,0,0,1.8162005085361427e-4,1.1649580615097859e-4,0.16970138383102695,0.14049854321786986,0.12186705412277515,0.1027493010251631,0,0,0,0,0,0,0,0,257.1275401170558,724.6422775395968,pup-rearing,Phase 1_2,Phase 1,2020-06-25,2020-06-18,2020-06-02,2020.5,weekday,05:13:15,21:22:28,day,16,2024-08-09T23:30:00Z,59400,4.319689898685965,0.7933533402912354,0,15.3,17.9,12.8,5,8,20,0.18473462764371593,2.6364625749802952,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,0.9834826177020227,1.1792800345856593,1.3542112644107906,1.5322543627563545,-0.675898960474302,-0.7329568601809217,-0.8141922835279681,-0.8976850145630633,-0.24550970845718142,-0.374492532477098,-0.4667182825977888,-0.6235520524790775,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.6155398542105744,-0.7763908763193281,-0.9371694809155409,-1.0973827594545935,-0.432312083777374,1.0029012996364064,2.657425572071821,-0.35598525325645486,0.553651401084617,0.3259726918349064,0.8217344345227637,0.9044269177150129
1541,NA,2020-07-05,20:35:00,-123.142109,49.303533,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,2031.2231130582154,0,0,9471.433617069206,16523.65768375447,3195.1824250353948,22.82273160739568,0,0,0,0,0,0,3857.0416416498692,0,0,29601.08289479219,27341.632465660023,6367.542118463394,22.82273160739568,0,0,0,0,3172.3596934279994,0,5340.519196130588,0,0,58722.88842582908,41331.966940993574,8170.537915447652,22.82273160739568,0,0,0,0,11867.820435845753,0,14538.080033911046,0,0,92751.58125245603,56851.424434022636,9859.420054394934,22.82273160739568,0,0,0,0,22138.04965917381,283.5150847508592,675.2145697934407,786.3466472491832,0,29190.27372585907,63310.25747891561,108225.3932822703,159462.4257408736,22.82273160739568,22.82273160739568,22.82273160739568,22.82273160739568,0,0,0,0,2031.2231130582154,3857.0416416498692,5340.519196130588,14538.080033911046,0,3172.3596934279994,11867.820435845753,22138.04965917381,31244.319570524684,70362.48154560087,125456.55564585404,196161.37816556584,0,0,0,0,0.9342585829072315,0.8997729484268571,0.862652355830453,0.812914485165794,7.304601899196495e-4,3.243593902043465e-4,1.819174094960888e-4,1.1634671320535197e-4,0.06501095690284879,0.054816736944534546,0.04256867382208477,0.0741128563118092,0,0.04508595523840416,0.09459705293796618,0.1128563118091914,0,0.04508595523840416,0.09459705293796618,0.1128563118091914,87.05791899835695,610.7446843265398,pup-rearing,Phase 1_2,Phase 1,2020-06-28,2020-06-21,2020-06-05,2020.5,weekend,05:15:28,21:21:15,day,20,2024-08-10T03:35:00Z,74100,5.388704065532492,-0.15212338618991647,0,15.8,21.5,10.1,5,10,20,1.8494048612590472,2.0502094963743693,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,1.3991052087089892,1.3503786314006954,1.2864016725608303,1.146935827742224,-0.6710872122799407,-0.730400961246136,-0.8141895022633351,-0.8976866641742214,-1.104878824171462,-1.1822554593034693,-1.269197295474668,-0.9274886913834253,-0.31912203679886364,0.043723449348339195,0.5097776582387782,0.7092119891234024,-0.6155398542105744,-0.5346932919985589,-0.4228298193686423,-0.462350037865755,-0.27355363150755657,-0.42770831368959605,2.040496533214516,-0.35598525325645486,0.6362424778899719,0.8589554816579926,0.339747881367229,-0.789194165243326
4605,NA,2020-07-05,16:45:00,-123.144418,49.303975,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,5317.696464523193,0,0,9494.256348676601,16455.189488932283,68.46819482218703,0,0,0,0,0,0,0,9905.065517609724,0,0,29281.56465228866,31153.0286440951,159.75912125176976,0,0,0,0,0,0,0,15314.052908562498,0,0,60160.720517095004,49091.6956875081,1072.668385547597,22.82273160739568,0,0,0,0,0,0,20129.649277722987,0,0,98594.20054394932,74333.63684528772,2830.018719317064,22.82273160739568,0,0,0,0,0,119.33831867381969,783.6214714558529,699.8268649576354,0,26017.914032431072,60594.35241763553,110325.0845901507,175757.85610855412,0,0,22.82273160739568,22.82273160739568,0,0,0,0,5317.696464523193,9905.065517609724,15314.052908562498,20129.649277722987,0,0,0,0,31335.610496954265,70499.41793524525,125661.96023032059,195910.3281178845,0,0,0,0,0.830298616168973,0.8595014567821302,0.8779513258263713,0.897134203168686,0,0,1.8162005085361427e-4,1.1649580615097859e-4,0.16970138383102695,0.14049854321786986,0.12186705412277515,0.1027493010251631,0,0,0,0,0,0,0,0,257.1275401170558,724.6422775395968,pup-rearing,Phase 1_2,Phase 1,2020-06-28,2020-06-21,2020-06-05,2020.5,weekend,05:15:28,21:21:16,day,16,2024-08-09T23:45:00Z,60300,4.385139745635753,0.7518398074789774,0,15.8,21.5,10.1,5,10,20,0.18473462764371593,2.6364625749802952,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,0.9834826177020227,1.1792800345856593,1.3542112644107906,1.5322543627563545,-0.675898960474302,-0.7329568601809217,-0.8141922835279681,-0.8976850145630633,-0.24550970845718142,-0.374492532477098,-0.4667182825977888,-0.6235520524790775,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.6155398542105744,-0.7763908763193281,-0.9371694809155409,-1.0973827594545935,-0.432312083777374,1.0029012996364064,2.657425572071821,-0.35598525325645486,0.6362424778899719,0.8589554816579926,0.339747881367229,0.8300642259324305
4615,NA,2020-07-06,14:24:00,-123.148703,49.310256,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,410.8091689331222,5614.391975419337,45.64546321479136,228.2273160739568,3081.068766998417,10544.102002616803,890.0865326884315,10681.038392261176,0,0,0,0,0,410.8091689331222,9768.12912796535,45.64546321479136,228.2273160739568,16934.466852687594,27113.405149586066,3354.941546287165,12118.870483527106,479.27736375530924,0,0,0,0,410.8091689331222,14218.561791407506,45.64546321479136,228.2273160739568,34211.27467948612,59978.13866423584,4016.8007629016392,12118.870483527106,479.27736375530924,0,0,0,0,410.8091689331222,19924.244693256427,45.64546321479136,228.2273160739568,56919.89262884482,98251.85956983839,7394.565040796199,12301.45233638627,479.27736375530924,0,0,0,0,20.202481997206842,38.92235437444431,184.43415516113748,0,14515.257302303651,47882.09091231613,98685.49147037891,163045.59460323473,10909.265708335133,12347.097799601062,12347.097799601062,12529.679652460227,0,0,0,0,6070.84660756725,10224.583760113263,14675.016423555418,20380.69932540434,0,0,0,0,31495.369618206034,70453.77247203045,125707.60569353538,195955.9735810993,0,0,0,0,0.4608695652173913,0.6796242306446388,0.7850399419026871,0.8320521779641277,0.3463768115942029,0.17525105280207323,0.09822076978939726,0.06394129979035638,0.1927536231884058,0.14512471655328799,0.11673928830791575,0.10400652224551596,0,0,0,0,0,0,0,0,266.9767867917619,266.9767867917619,pup-rearing,Phase 1_2,Phase 1,2020-06-29,2020-06-22,2020-06-06,2020.5,weekday,05:16:16,21:20:49,day,14,2024-08-09T21:24:00Z,51840,3.7699111843077517,0.9945218953682733,0,16.6,21.2,11.9,6,11,21,-0.8204531363951325,-1.3907916249750019,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,-0.49346148075386376,0.415048571231468,0.942400337024118,1.2344938002392487,1.6057832184550804,0.6479927676213898,0.10279071571203732,-0.1915073455082002,-0.05628149406299119,-0.33087940763817425,-0.5186099408355593,-0.6102083711702353,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,-0.6155398542105744,-0.7763908763193281,-0.9371694809155409,-1.0973827594545935,-1.3780258471652478,1.0857522337666086,0.17846949090986547,-0.35598525325645486,0.7683882007785401,0.8145402491727354,0.6610722501375855,1.2647777297067127
4617,NA,2020-07-10,08:45:00,-123.141988,49.298482,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,1323.7184332289494,0,0,26246.14134850503,3720.1052520054955,0,0,0,0,0,0,0,0,7234.80591954443,0,0,52652.04181826183,10498.456539402012,45.64546321479136,0,0,0,0,0,0,0,13944.689012118759,0,0,82755.22480841672,26063.559495645863,136.93638964437406,0,22.82273160739568,0,0,0,2533.3232084209203,0,23324.831702758383,0,0,112721.47140892726,45599.817751576564,228.2273160739568,91.2909264295827,1004.2001907254098,0,0,0,13237.184332289493,8.72107029092617,615.9518433014282,1331.7927933180586,0,29966.246600510523,63196.143820878635,108978.54342531435,159553.7166673032,0,0,0,91.2909264295827,0,0,0,0,1323.7184332289494,7234.80591954443,13944.689012118759,23324.831702758383,0,0,2533.3232084209203,13237.184332289493,31289.965033739474,70430.94974042306,125456.55564585402,196207.02362878068,0,0,0,0,0.9576951130561633,0.8972780298120544,0.8686556303438239,0.8131906479004304,0,0,0,4.652785855530998e-4,0.04230488694383662,0.10272197018794556,0.11115153720211025,0.11887867860881701,0,0,0.02019283245406586,0.06746539490519947,0,0,0.02019283245406586,0.06746539490519947,169.5418921429163,541.8024030165635,pup-rearing,Phase 1_2,Phase 1,2020-07-03,2020-06-26,2020-06-10,2020.5,weekday,05:19:53,21:18:19,day,8,2024-08-09T15:45:00Z,31500,2.2907446432425576,0.19509032201612853,0,16.3,21.3,11.4,4,9,19,-0.9368689043751124,1.7297229284553306,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,1.4928023470433671,1.3397786497082778,1.313009973291112,1.1481993159473485,-0.675898960474302,-0.7329568601809217,-0.8158910181599802,-0.8938259723915334,-1.2912654483793233,-0.7306301598606387,-0.5751565307480577,-0.452360800930004,-0.31912203679886364,-0.4052778543235064,-0.257893644649097,0.21980758591738586,-0.6155398542105744,-0.7763908763193281,-0.8273777454699528,-0.7177608078516587,0.727306329681815,0.26613908921354534,1.6670690169224716,-0.35598525325645486,0.718833554695327,0.8293453266678212,0.5718154810347087,-0.16723442785403614
4620,NA,2020-07-11,11:50:00,-123.140582,49.301962,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,1278.072970014158,0,0,25196.29569456483,4724.305442730905,182.5818528591654,0,0,0,0,0,0,0,2852.84145092446,0,0,44595.617560851155,20289.408398974756,2784.3732561022725,0,0,0,0,0,0,0,4404.787200227366,0,0,62945.09377319729,44002.226539058865,8444.410694736402,0,0,0,0,0,5751.32836506371,0,13419.76618514866,0,1962.754918236028,83645.31134110516,68376.90389575745,10658.215660653781,91.2909264295827,296.6955108961438,0,0,0,17322.45329001332,255.03287558247786,515.4683136069389,988.89430850737,0,30103.182990154903,67669.39921592819,115391.73100699256,162977.12640841253,0,0,0,2054.0458446656107,0,0,0,0,1278.072970014158,2852.84145092446,4404.787200227366,13419.76618514866,0,0,5751.32836506371,17322.45329001332,31381.25596016906,70522.24066685265,125547.84657228364,195773.39172824012,0,0,0,0,0.9592727272727273,0.959546925566343,0.9191056171605162,0.8324784332012124,0,0,0,0.010491956166938678,0.04072727272727273,0.040453074433656956,0.035084530085439006,0.06854744695733271,0,0,0.04580985275404471,0.08848216367451621,0,0,0.04580985275404471,0.08848216367451621,150.68002098388814,667.0412895401237,pup-rearing,Phase 1_2,Phase 1,2020-07-04,2020-06-27,2020-06-11,2020.5,weekend,05:20:50,21:17:37,day,11,2024-08-09T18:50:00Z,42600,3.097959422289935,0.8433914458128858,1.8,15.1,17.5,12.7,5,8,20,1.5606095163199134,1.1863186089035092,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,1.499109506701744,1.6043360389098171,1.5366193414896572,1.236443985390545,-0.675898960474302,-0.7329568601809217,-0.8158910181599802,-0.7828876637593637,-1.3042155621003886,-1.3176685017493712,-1.3449348862708306,-0.9865578890529808,-0.31912203679886364,-0.4052778543235064,0.006411944763605003,0.44641017247940634,-0.6155398542105744,-0.7763908763193281,-0.6880938128132826,-0.5995012647509816,0.09810880638281673,0.10747480791554148,2.345428442358352,0.003035912751292705,0.5206149703624747,0.26675238185456374,0.8038830807021882,0.9940595740133494
2200,NA,2020-07-12,06:30:00,-123.120878,49.299228,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,616.2137533996834,10315.874686542846,0,251.05004768135245,5431.810122560171,8102.069720625465,0,2670.259598065294,410.8091689331222,0,0,3583.1688623611212,0,616.2137533996834,15587.925687851248,0,319.5182425035395,7463.033235618386,13488.234379970845,0,13191.538869074702,410.8091689331222,0,7394.565040796199,12073.225020312313,0,616.2137533996834,20152.472009330384,0,319.5182425035395,10064.824638861493,20357.876593796944,0,26748.241443867733,410.8091689331222,0,26862.35510190471,19992.712888078615,0,616.2137533996834,26132.02769046805,0,342.3409741109352,13488.234379970845,28825.110020140743,68.46819482218703,40304.94401866077,410.8091689331222,0,54637.61946810525,27478.568855304395,0,38.27203875486015,45.18024717117458,163.4422352497702,0,13944.689012118759,21362.076784522356,30833.51040159156,42792.62176386689,2921.3096457466463,13511.057111578242,27067.75968637127,40647.2849927717,3583.1688623611212,19467.790061108513,46855.06798998333,82116.18832340965,10932.088439942529,16204.13944125093,20768.685762730067,26748.241443867733,3583.1688623611212,19467.790061108513,46855.06798998333,82116.18832340965,31381.255960169052,70545.06339846004,125525.02384067622,192304.336523916,0.11418181818181819,0.27596247169200905,0.3732727272727273,0.4270116306669831,0.4443636363636364,0.3028146230993206,0.24563636363636365,0.22252551625919767,0.09309090909090909,0.19152377871239082,0.21563636363636363,0.21136957037740328,0.3483636363636364,0.2296991264962795,0.16545454545454547,0.13909328269641585,0,0,0,0,0.11418181818181819,0.27596247169200905,0.3732727272727273,0.4270116306669831,71.593686203464,71.593686203464,pup-rearing,Phase 1_2,Phase 1,2020-07-05,2020-06-28,2020-06-12,2020.5,weekend,05:21:46,21:16:46,day,6,2024-08-09T13:30:00Z,23400,1.7016960206944713,-0.3826834323650895,0,15.6,20.2,11,6,9,21,-0.6372368751187146,-1.3569496014376663,0.20232248954892568,0.9521356296592478,1.3203879422402975,1.4876776589263774,-0.5594506988386134,-1.1858753698580162,-1.4483969842600006,-1.5541871156969997,-0.06268277167843124,0.7762191858361867,1.2010061091591753,1.4396853253179323,1.2210696768365905,0.4664435700337441,-0.02562419107831752,-0.23781046534655784,-0.31912203679886364,-0.4052778543235064,-0.4662347561907942,-0.5076036140033985,0.00378515614932135,0.7029936108997141,1.0923754387982134,1.3053748145392214,-1.416544722583479,-0.5577919815049334,-0.8798277483427764,-0.35598525325645486,0.6032060471678298,0.6664894742218781,0.5004100657524072,-1.2021936015630368
5785,NA,2020-07-14,21:15:00,-123.13414,49.299312,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,1437.8320912659276,8718.28347402515,0,0,1141.1365803697838,11753.706777808775,958.5547275106185,7485.855967225783,0,0,0,0,0,1894.2867234138412,19034.158160567997,91.2909264295827,387.9864373257265,5500.278317382358,25264.763889387017,2076.8685762730065,16272.60763607312,0,0,0,0,0,2715.9050612800856,33321.18814679769,91.2909264295827,387.9864373257265,11593.947656557004,50324.12319430747,2236.6276975247765,24831.131988846497,0,0,0,0,228.2273160739568,10681.038392261176,57467.638187422315,136.93638964437406,387.9864373257265,14926.06647123677,74493.3959665395,3537.52339914633,33686.35185251602,0,0,0,0,524.9228269701006,27.87111818101505,46.87748980310446,1125.7560010409734,0,13853.398085689178,32841.91078304238,64154.69854838925,92956.9858369226,7485.855967225783,16660.594073398846,25219.118426172223,34074.33828984175,0,0,0,0,10156.115565291077,21019.735810411417,36128.38413450736,68285.61296932786,0,0,228.2273160739568,524.9228269701006,31495.369618206038,70522.24066685265,125730.42842514279,195841.85992306232,0,0,0,0,0.43985507246376815,0.46569579288025886,0.5102559448175712,0.47465330381074466,0.23768115942028986,0.23624595469255663,0.20058086767108368,0.17398904556578487,0.322463768115942,0.2980582524271844,0.2873479760392086,0.34867731033679056,0,0,0.001815211472136504,0.002680340286679874,0,0,0.001815211472136504,0.002680340286679874,267.9195858550234,267.9195858550234,pup-rearing,Phase 1_2,Phase 1,2020-07-07,2020-06-30,2020-06-14,2020.5,weekday,05:23:54,21:15:11,day,21,2024-08-10T04:15:00Z,76500,5.563236990731925,-0.32143946530316114,0,16.8,21.8,11.7,4,10,19,-0.742697003827503,-1.3477710924788118,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,-0.5774755315562072,-0.4938538315706628,-0.2755241830065525,-0.400662596268187,0.889774166489793,1.1286226167249558,1.0601885492139302,1.0260954632002415,1.0084662179892305,1.1108973933003576,1.207905667676001,1.9866369325996813,-0.31912203679886364,-0.4052778543235064,-0.44750617135018594,-0.47870421236394306,-0.6155398542105744,-0.7763908763193281,-0.9272998790070439,-1.08230071610453,0.3492415520529953,1.0936829705699513,0.1835761845943005,-0.35598525325645486,0.801424631500682,0.9033707141432499,0.6253695424964346,-1.0924880203308842
1551,NA,2020-07-16,23:34:00,-123.142651,49.292321,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,5203.582806486214,11822.17497263096,0,0,1483.477554480719,9631.192738320977,547.7455585774962,2601.791403243107,0,0,0,0,0,12415.565994423248,26109.204958860657,365.1637057183308,0,4016.8007629016392,20540.45844665611,1255.2502384067623,5956.732949530272,0,0,0,0,0,24077.98184580244,41172.2078197418,4062.446226116431,0,6687.060360966933,35147.00667538934,1620.4139441250932,12187.338678349292,68.46819482218703,0,0,0,365.1637057183308,35192.652138604135,59749.911348161884,9174.738106173063,0,8444.410694736402,49319.92300358206,2693.08232967269,18349.476212346126,68.46819482218703,0,0,0,8307.474305092026,120.28481774071749,278.53152267592003,1893.5057230264056,0,11662.415851379194,25812.509447964512,43522.949175303555,60525.88422281333,2601.791403243107,5956.732949530272,12187.338678349292,18349.476212346126,0,0,0,0,17025.757779117175,38889.93465900224,69312.63589166067,104117.30159293907,0,0,365.1637057183308,8307.474305092026,31289.965033739478,70659.17705649702,125388.08745103184,191300.13633319057,0,0,0,0,0.37272064186725024,0.36531007751937983,0.34710593374590465,0.3163922691481746,0.08315098468271334,0.08430232558139535,0.09719694211867493,0.09591982820329277,0.5441283734500364,0.5503875968992249,0.5527848562067711,0.5442615127654497,0,0,0.0029122679286494356,0.04342638988308279,0,0,0.0029122679286494356,0.04342638988308279,191.9504474136216,376.9478646862134,pup-rearing,Phase 1_2,Phase 1,2020-07-09,2020-07-02,2020-06-16,2020.5,weekday,05:26:09,21:13:23,night,23,2024-08-10T06:34:00Z,84840,6.169738905799955,-0.8038568606172173,0,19.9,25,14.9,6,10,20,0.1943316544365942,-0.09501054070063161,-0.4772992635328478,-0.5770043280939569,-0.6823341592294724,-0.7886813439174926,-0.845872943230577,-0.9203554171102443,-0.998653626625164,-1.12473186973581,-0.1281598695179247,-0.06866832511587037,0.0932146170748337,0.16231313249970056,2.828037705664992,3.4897255095599204,3.8940579543971654,4.062495360696847,-0.31912203679886364,-0.4052778543235064,-0.43618720646035053,-0.03938072110447094,-0.6155398542105744,-0.7763908763193281,-0.9213350034742858,-0.8530262133815889,1.758014833315598,0.4546377427658071,0.7741304655945189,-0.35598525325645486,1.3134893076938827,1.3771331939859928,1.1966128647548462,-1.9566364954927635
5783,NA,2020-07-16,20:00:00,-123.130545,49.298684,NA,Sighting,SPES,NA,NA,NA,NA,NA,NA,NA,NA,0,8535.701621165983,0,0,6436.010313285581,14446.789107481462,593.3910217922876,1095.4911171549925,0,0,0,0,296.6955108961438,1529.1230176955105,19216.74001342716,45.64546321479136,0,12757.906968534184,30924.801328021145,844.44106947364,2099.6913078804023,0,0,68.46819482218703,2807.1959877096683,296.6955108961438,5682.8601702415235,27387.277928874813,91.2909264295827,114.1136580369784,20563.281178263507,52378.16903897308,912.9092642958273,7759.728746514531,0,0,3628.814325575913,6436.010313285581,524.9228269701006,11571.124924949609,38821.46646418005,91.2909264295827,114.1136580369784,27432.923392089604,77688.57839157489,2578.9686716357114,16980.112315902385,0,0,10224.583760113264,10064.824638861493,524.9228269701006,70.30194780721142,122.30195419907811,864.0586581421982,0,21476.19044255933,44527.14936602897,73854.35948153242,107700.47045530021,1095.4911171549925,2099.6913078804023,7873.842404551509,17094.225973939363,0,2875.664182531855,10064.824638861493,20289.40839897476,8535.701621165983,20791.50849433746,33161.42902554592,50483.88231555924,296.6955108961438,3172.359693427999,10589.747465831593,20814.33122594486,31404.078691776453,70590.70886167484,125479.37837746144,196092.9099707437,0,0.04073714839961202,0.08021098581302291,0.1034683426443203,0.6838662790697674,0.630779178790818,0.588577664605311,0.5492318435754189,0.03488372093023256,0.02974458454574846,0.06275009094216079,0.08717411545623835,0.27180232558139533,0.29453604914322656,0.2642779192433612,0.25744878957169454,0.00944767441860465,0.004203039120594891,0.004183339396144052,0.002676908752327746,0.00944767441860465,0.04494018752020691,0.08439432520916695,0.10614525139664804,109.90883912943217,109.90883912943217,pup-rearing,Phase 1_2,Phase 1,2020-07-09,2020-07-02,2020-06-16,2020.5,weekday,05:26:05,21:13:22,day,20,2024-08-10T03:00:00Z,72000,5.235987755982989,-3.8285686989269494e-16,0,19.9,25,14.9,6,10,20,-0.3124696290649369,-0.9398835523290117,-0.4772992635328478,-0.35127507947245834,-0.2519777406340972,-0.23710130166000598,0.39805931234827036,0.20752410436358323,0.07162100736969824,-0.05945397711049045,-0.4461100089133493,-0.4985743997002061,-0.2289748040946942,0.06554782095300685,0.5926031792264668,1.077691916463758,0.9744426847708637,1.0183711352526852,-0.2285661437582187,-0.3634206942710698,-0.42307282822791775,-0.47874121113233625,-0.5642954341238134,-0.5354747261541386,-0.4783037201288172,-0.5001125953178357,-0.13095689530014817,-0.2354885286520048,-0.6722928057556105,-0.35598525325645486,1.3134893076938827,1.3771331939859928,1.1966128647548462,-0.5166973741048173
